e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
3.136548,2.7488413,9.428948,4.6296964,2.228107,1.3643621,-1.7580993,-1.7577798,8.017412,10.11692,1.9901433,18.240873,6.3051114,0.9687261,1.1585615
1.5071632,5.900661,9.94836,3.0479689,1.2410322,1.6136363,-1.7193043,-1.758097,4.763171,1.5608901,1.1729699,5.5770774,4.997108,0.97291845,-0.6426764
2.1669722,4.663124,0.8578919,3.3177745,0.8914614,2.5217812,-1.7580993,-1.7563812,4.6267824,10.3471365,1.9742653,6.5955176,4.015299,-1.4680545,-0.29800642
2.1669722,4.663124,0.8578919,3.3177745,0.8914614,2.5217812,-1.7580993,-1.7563812,4.6267824,10.3471365,1.9742653,6.5955176,4.015299,-1.4680545,-0.29800642
2.1669722,4.663124,0.8578919,3.3177745,0.8914614,2.5217812,-1.7580993,-1.7563812,4.6267824,10.3471365,1.9742653,6.5955176,4.015299,-1.4680545,-0.29800642
4.219126,1.1865418,3.3625026,5.793282,10.933827,1.2505676,-1.7580993,-1.7580975,-0.039100938,7.88982,2.5175195,9.789535,4.2703805,4.140755,-1.0914599
4.219126,1.1865418,3.3625026,5.793282,10.933827,1.2505676,-1.7580993,-1.7580975,-0.039100938,7.88982,2.5175195,9.789535,4.2703805,4.140755,-1.0914599
4.219126,1.1865418,3.3625026,5.793282,10.933827,1.2505676,-1.7580993,-1.7580975,-0.039100938,7.88982,2.5175195,9.789535,4.2703805,4.140755,-1.0914599
4.219126,1.1865418,3.3625026,5.793282,10.933827,1.2505676,-1.7580993,-1.7580975,-0.039100938,7.88982,2.5175195,9.789535,4.2703805,4.140755,-1.0914599
2.7979982,7.1150208,6.671495,3.312127,4.3922215,1.4155504,-1.7580993,-1.7551603,4.148495,7.412623,1.9258418,9.595225,1.4023397,4.7431226,-1.4139891
2.7979982,7.1150208,6.671495,3.312127,4.3922215,1.4155504,-1.7580993,-1.7551603,4.148495,7.412623,1.9258418,9.595225,1.4023397,4.7431226,-1.4139891
2.7979982,7.1150208,6.671495,3.312127,4.3922215,1.4155504,-1.7580993,-1.7551603,4.148495,7.412623,1.9258418,9.595225,1.4023397,4.7431226,-1.4139891
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
1.163081,3.4979794,8.3816395,4.315427,8.523066,2.2325191,-1.7533714,-1.758098,0.05789484,1.0143037,1.1881384,5.000342,6.348167,-0.3714642,-1.1304908
6.5643363,3.799497,4.7112494,3.2528145,3.0964105,2.059686,-1.7580993,-1.757867,5.0019155,9.852588,5.5016513,11.73335,5.669121,-1.019238,0.32290146
6.5643363,3.799497,4.7112494,3.2528145,3.0964105,2.059686,-1.7580993,-1.757867,5.0019155,9.852588,5.5016513,11.73335,5.669121,-1.019238,0.32290146
3.235027,8.593183,0.7201237,7.3333087,5.681032,3.6602058,-1.758082,-1.7579216,0.81742233,4.7997065,1.7477506,7.43192,3.1578553,0.2652613,-0.70881605
3.235027,8.593183,0.7201237,7.3333087,5.681032,3.6602058,-1.758082,-1.7579216,0.81742233,4.7997065,1.7477506,7.43192,3.1578553,0.2652613,-0.70881605
4.16859,0.05707323,4.340448,4.9738173,1.440989,3.9806287,-1.7580993,-1.7576873,10.370784,11.6439295,3.7146757,10.514737,7.81418,2.0862982,-0.88325536
4.16859,0.05707323,4.340448,4.9738173,1.440989,3.9806287,-1.7580993,-1.7576873,10.370784,11.6439295,3.7146757,10.514737,7.81418,2.0862982,-0.88325536
0.95371574,2.711505,6.4872656,4.723293,6.300913,1.9557225,-1.7580993,-1.7576591,0.31429344,9.366389,3.7801285,11.609129,6.656274,5.5149937,0.5819985
2.418474,1.6008133,6.457145,4.220648,8.137275,1.2779452,-1.7580993,-1.7563016,4.997028,7.7448196,-0.22096981,9.749895,0.44207388,3.0188122,0.78758186
2.418474,1.6008133,6.457145,4.220648,8.137275,1.2779452,-1.7580993,-1.7563016,4.997028,7.7448196,-0.22096981,9.749895,0.44207388,3.0188122,0.78758186
3.0562487,5.70035,2.380757,2.15099,4.7222567,2.8396356,-1.7580993,-1.7514064,3.7596595,8.290106,0.4612409,5.287708,-1.2347504,1.5269322,-0.0625567
3.0562487,5.70035,2.380757,2.15099,4.7222567,2.8396356,-1.7580993,-1.7514064,3.7596595,8.290106,0.4612409,5.287708,-1.2347504,1.5269322,-0.0625567
3.0562487,5.70035,2.380757,2.15099,4.7222567,2.8396356,-1.7580993,-1.7514064,3.7596595,8.290106,0.4612409,5.287708,-1.2347504,1.5269322,-0.0625567
1.5990064,8.495437,7.818574,1.540315,1.3640971,0.18127903,-1.7580993,-1.7564518,3.993451,7.017375,2.2427998,16.65219,3.1008935,1.7359525,0.5256492
0.9782073,9.848046,3.0484316,6.8652916,2.9960008,2.5496757,-1.7580993,-1.7545007,0.99549776,8.255244,4.3948145,12.119281,2.6519234,3.7965057,-0.8590128
-0.5613793,3.8350923,0.23698366,3.1500735,-0.004504436,1.2867239,-1.6735488,-1.7580683,7.6465483,0.18994002,-0.99554676,5.3236804,3.5858066,0.48691434,-0.34431496
-0.5613793,3.8350923,0.23698366,3.1500735,-0.004504436,1.2867239,-1.6735488,-1.7580683,7.6465483,0.18994002,-0.99554676,5.3236804,3.5858066,0.48691434,-0.34431496
-0.5613793,3.8350923,0.23698366,3.1500735,-0.004504436,1.2867239,-1.6735488,-1.7580683,7.6465483,0.18994002,-0.99554676,5.3236804,3.5858066,0.48691434,-0.34431496
-0.5613793,3.8350923,0.23698366,3.1500735,-0.004504436,1.2867239,-1.6735488,-1.7580683,7.6465483,0.18994002,-0.99554676,5.3236804,3.5858066,0.48691434,-0.34431496
0.38225964,3.5848472,2.9031675,3.0513546,0.5432735,3.0384734,-1.673948,-1.7580464,5.2562833,3.5736833,0.70430714,5.2733793,7.743401,1.5450366,-1.5055101
0.38225964,3.5848472,2.9031675,3.0513546,0.5432735,3.0384734,-1.673948,-1.7580464,5.2562833,3.5736833,0.70430714,5.2733793,7.743401,1.5450366,-1.5055101
0.38225964,3.5848472,2.9031675,3.0513546,0.5432735,3.0384734,-1.673948,-1.7580464,5.2562833,3.5736833,0.70430714,5.2733793,7.743401,1.5450366,-1.5055101
0.38225964,3.5848472,2.9031675,3.0513546,0.5432735,3.0384734,-1.673948,-1.7580464,5.2562833,3.5736833,0.70430714,5.2733793,7.743401,1.5450366,-1.5055101
0.38225964,3.5848472,2.9031675,3.0513546,0.5432735,3.0384734,-1.673948,-1.7580464,5.2562833,3.5736833,0.70430714,5.2733793,7.743401,1.5450366,-1.5055101
4.776944,1.4853264,2.7389345,7.267984,-0.6171065,-0.47439587,-1.7580969,-1.7579169,7.8219547,7.102398,-0.6357793,9.068658,2.7328947,1.0046942,1.0591105
4.776944,1.4853264,2.7389345,7.267984,-0.6171065,-0.47439587,-1.7580969,-1.7579169,7.8219547,7.102398,-0.6357793,9.068658,2.7328947,1.0046942,1.0591105
0.50108385,7.554521,6.954959,4.111322,3.2885756,0.7938725,-1.7369303,-1.7580992,3.6709628,1.5539572,2.7693875,6.4136,8.688525,2.1637971,-1.1277058
0.50108385,7.554521,6.954959,4.111322,3.2885756,0.7938725,-1.7369303,-1.7580992,3.6709628,1.5539572,2.7693875,6.4136,8.688525,2.1637971,-1.1277058
1.526411,3.6848338,-1.127505,5.5886135,0.45183745,1.1728752,-1.7580993,-1.7577012,5.2091765,13.86413,1.3054086,9.371984,3.5962453,0.7862746,0.13194723
1.526411,3.6848338,-1.127505,5.5886135,0.45183745,1.1728752,-1.7580993,-1.7577012,5.2091765,13.86413,1.3054086,9.371984,3.5962453,0.7862746,0.13194723
1.526411,3.6848338,-1.127505,5.5886135,0.45183745,1.1728752,-1.7580993,-1.7577012,5.2091765,13.86413,1.3054086,9.371984,3.5962453,0.7862746,0.13194723
2.932857,0.9581634,6.469794,3.5181706,1.7515283,1.7356063,-1.7580993,-1.7578098,8.125149,8.780643,1.9542171,16.308529,5.5981774,0.32344532,0.8180959
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.412042,6.957904,8.480002,2.7479706,2.6090517,1.998365,-1.7075938,-1.7570237,3.30208,4.637333,1.8654627,9.301857,3.2625024,4.0594497,-1.4068682
3.412042,6.957904,8.480002,2.7479706,2.6090517,1.998365,-1.7075938,-1.7570237,3.30208,4.637333,1.8654627,9.301857,3.2625024,4.0594497,-1.4068682
0.42011613,3.4581454,4.442155,7.654704,1.7631296,1.6689942,-1.7580987,-1.758019,3.3608506,4.2730703,2.6737294,12.118153,2.040608,1.0566266,-0.9967139
2.0229163,1.495067,3.4100187,1.9564273,6.1516337,0.4175295,-1.7580993,-1.7544577,0.05667741,10.036621,4.0864415,13.365531,2.8354993,1.1901507,-0.8074628
1.8007826,3.0051832,6.9671135,2.9536178,6.378118,1.857307,-1.7580993,-1.7579868,5.158656,9.921089,0.49956185,9.49266,3.4540644,3.952158,-0.706744
2.4922724,8.116931,2.1586576,5.0813513,1.1226808,1.3705178,-1.7580982,-1.7580305,1.148008,6.4637094,3.9851756,7.893969,3.0496814,4.6339316,-1.528008
2.4657292,4.9153447,3.7563975,3.369899,2.497925,3.2268848,-1.7580993,-1.7567322,4.005823,3.6745548,0.27635285,11.512267,-0.38507485,4.1099634,0.48349944
1.5946809,7.545482,1.9625856,3.460677,4.5829144,4.044155,-1.7580993,-1.7576758,0.6190336,7.734313,2.5020773,9.253925,3.8138223,2.9734995,0.7683422
1.5946809,7.545482,1.9625856,3.460677,4.5829144,4.044155,-1.7580993,-1.7576758,0.6190336,7.734313,2.5020773,9.253925,3.8138223,2.9734995,0.7683422
2.429584,2.311983,4.0178556,4.1168866,4.949998,0.7732817,-1.7580993,-1.7577896,6.260536,11.807659,2.1644566,3.1421826,2.1369524,5.647154,0.16706018
2.429584,2.311983,4.0178556,4.1168866,4.949998,0.7732817,-1.7580993,-1.7577896,6.260536,11.807659,2.1644566,3.1421826,2.1369524,5.647154,0.16706018
0.51265675,3.874883,2.2679048,4.491472,2.1643586,-1.0181078,-1.7580993,-1.7575761,3.4187825,11.455382,1.6376934,12.72451,5.8672686,4.922358,-0.5807694
0.51265675,3.874883,2.2679048,4.491472,2.1643586,-1.0181078,-1.7580993,-1.7575761,3.4187825,11.455382,1.6376934,12.72451,5.8672686,4.922358,-0.5807694
3.0900147,1.5123382,-1.115561,0.7568412,-0.6586983,0.7969132,-1.6206762,-1.7579248,-0.41413608,-0.3921849,-0.7130477,3.2502553,3.7800937,3.2901819,0.030732093
3.0900147,1.5123382,-1.115561,0.7568412,-0.6586983,0.7969132,-1.6206762,-1.7579248,-0.41413608,-0.3921849,-0.7130477,3.2502553,3.7800937,3.2901819,0.030732093
4.027941,2.278685,9.007966,3.4059262,1.9275815,1.3805416,-1.7580993,-1.7568852,9.002654,8.826524,0.87412757,15.814543,2.929107,3.1828732,1.2164973
4.595063,6.953007,5.5123734,-0.5069171,2.6847005,0.64342785,-1.7580993,-1.7424256,3.1334589,7.5813007,2.389937,12.249412,2.952772,1.3187174,-0.66320676
2.2656016,2.5737019,1.9663191,1.6104748,3.0198355,0.24400349,-1.7545198,-1.7475133,4.0323496,7.0704618,0.8277406,2.593318,3.8031,4.069743,-0.7145555
2.2656016,2.5737019,1.9663191,1.6104748,3.0198355,0.24400349,-1.7545198,-1.7475133,4.0323496,7.0704618,0.8277406,2.593318,3.8031,4.069743,-0.7145555
1.8255574,2.7502174,1.5236303,3.0737653,0.6229346,2.537161,-1.7580993,-1.7109853,1.292351,8.109432,1.2142922,13.800664,4.706941,0.6750613,1.4988341
1.91971,0.97927123,2.226481,0.6595517,0.90246683,3.0344586,-1.7580959,-1.7580065,3.6382172,5.4921517,3.2574391,10.289393,5.935211,3.295643,0.15941572
1.91971,0.97927123,2.226481,0.6595517,0.90246683,3.0344586,-1.7580959,-1.7580065,3.6382172,5.4921517,3.2574391,10.289393,5.935211,3.295643,0.15941572
1.91971,0.97927123,2.226481,0.6595517,0.90246683,3.0344586,-1.7580959,-1.7580065,3.6382172,5.4921517,3.2574391,10.289393,5.935211,3.295643,0.15941572
1.0400226,5.70801,3.2686832,0.52774537,1.6427995,2.504794,-1.7476504,-1.7580284,5.514289,2.4914017,0.53451616,11.351288,5.3196073,2.064905,0.14341062
0.6477351,3.3335688,9.0988655,10.186082,12.179047,3.3895996,-1.7580993,-1.7580963,7.927696,9.090495,1.2450076,9.853509,2.5199912,1.4122753,-0.1515775
0.6477351,3.3335688,9.0988655,10.186082,12.179047,3.3895996,-1.7580993,-1.7580963,7.927696,9.090495,1.2450076,9.853509,2.5199912,1.4122753,-0.1515775
0.78967786,1.8124101,4.3397956,0.19103518,1.8521545,-0.85654014,-1.7580993,-1.7520196,4.730617,9.740591,1.9123757,11.757663,2.8593004,1.1404485,-0.2661152
1.4139745,4.075622,12.237671,-0.03513041,4.0929365,0.00067004265,-1.7361662,-1.7560828,6.8680506,6.228872,0.53815275,6.1012316,1.5513972,2.826427,-0.20981902
0.8099846,4.817379,10.501875,3.0462506,1.9807166,0.2840278,-1.7422903,-1.7580985,5.303451,1.5239421,-0.92737,5.000826,4.4199944,2.4407578,0.5508092
0.8099846,4.817379,10.501875,3.0462506,1.9807166,0.2840278,-1.7422903,-1.7580985,5.303451,1.5239421,-0.92737,5.000826,4.4199944,2.4407578,0.5508092
1.0984573,2.7396526,2.8509665,2.3855605,10.940679,1.2116122,-1.7580981,-1.758089,2.9877045,3.659632,-0.5659388,9.995041,2.968192,-0.43354818,0.2372073
0.45862257,3.802896,5.61806,5.1662035,1.6611203,1.8068138,-1.7257849,-1.7580922,1.0367304,1.113815,2.5306797,6.775624,6.7473407,3.955213,-1.3464928
2.272644,3.7475073,2.025769,5.3483,0.30292585,3.5248375,-1.7580749,-1.758091,2.734555,4.539274,2.7465549,11.914723,5.498265,5.3477697,-1.4001142
0.8772507,4.706989,8.839647,0.6378651,0.88320696,2.2149246,-1.7394826,-1.7568994,5.884607,6.3418174,0.47639728,6.6251636,5.820425,3.3658574,-1.4863309
0.8772507,4.706989,8.839647,0.6378651,0.88320696,2.2149246,-1.7394826,-1.7568994,5.884607,6.3418174,0.47639728,6.6251636,5.820425,3.3658574,-1.4863309
-0.2083837,2.5589368,0.96745753,1.1945599,0.4955627,2.07036,-1.7366742,-1.7579069,4.68669,2.510611,1.3165907,2.439119,4.9160285,0.7998612,-0.96385527
-0.86669123,1.1625631,3.7602577,8.629969,3.9264553,2.4530804,-1.7258644,-1.7580988,5.3881035,0.45475686,0.59308374,2.0090806,4.0461845,1.2666929,-0.28864765
-0.86669123,1.1625631,3.7602577,8.629969,3.9264553,2.4530804,-1.7258644,-1.7580988,5.3881035,0.45475686,0.59308374,2.0090806,4.0461845,1.2666929,-0.28864765
-0.86669123,1.1625631,3.7602577,8.629969,3.9264553,2.4530804,-1.7258644,-1.7580988,5.3881035,0.45475686,0.59308374,2.0090806,4.0461845,1.2666929,-0.28864765
-0.86669123,1.1625631,3.7602577,8.629969,3.9264553,2.4530804,-1.7258644,-1.7580988,5.3881035,0.45475686,0.59308374,2.0090806,4.0461845,1.2666929,-0.28864765
3.5415738,4.4557667,3.2743912,3.568398,4.0095205,1.7759211,-1.7315173,-1.7580838,2.2938387,0.9829594,2.4349983,3.4808178,7.214564,1.8514868,-0.82553995
2.1649985,4.729543,3.86487,6.408115,6.572648,0.95424956,-1.7580993,-1.758011,2.9286015,9.377853,2.2340941,10.019193,2.7745564,1.2221096,-0.3454113
3.5115106,0.7122592,7.9835973,4.3149405,10.214377,0.050702546,-1.758098,-1.7580966,9.218608,5.9203377,3.3774464,8.998295,5.827391,5.808333,-0.80819446
3.5115106,0.7122592,7.9835973,4.3149405,10.214377,0.050702546,-1.758098,-1.7580966,9.218608,5.9203377,3.3774464,8.998295,5.827391,5.808333,-0.80819446
4.6186914,4.755842,-1.2841073,1.5611758,1.308036,2.5011952,-1.758099,-1.7569019,5.194943,9.0612335,1.5065498,4.759543,4.5111837,2.746623,-1.0599278
4.6186914,4.755842,-1.2841073,1.5611758,1.308036,2.5011952,-1.758099,-1.7569019,5.194943,9.0612335,1.5065498,4.759543,4.5111837,2.746623,-1.0599278
1.1502572,4.367391,3.1031048,4.433866,4.996493,1.0540392,-1.7580993,-1.7556684,2.5647016,10.612383,2.789658,4.474639,1.6318069,2.1433465,-0.88686174
6.0733953,1.0050995,6.9801073,4.673462,4.147888,2.6454072,-1.7580452,-1.7578528,3.1580882,4.622715,3.4868622,9.010381,4.8814917,4.6928406,-0.5714572
1.283046,2.6663861,2.8847985,2.304302,4.5004277,-0.2240098,-1.7300091,-1.7580606,8.558186,7.473838,1.0549494,2.6721277,6.37999,2.6796887,0.11499462
1.283046,2.6663861,2.8847985,2.304302,4.5004277,-0.2240098,-1.7300091,-1.7580606,8.558186,7.473838,1.0549494,2.6721277,6.37999,2.6796887,0.11499462
1.283046,2.6663861,2.8847985,2.304302,4.5004277,-0.2240098,-1.7300091,-1.7580606,8.558186,7.473838,1.0549494,2.6721277,6.37999,2.6796887,0.11499462
1.283046,2.6663861,2.8847985,2.304302,4.5004277,-0.2240098,-1.7300091,-1.7580606,8.558186,7.473838,1.0549494,2.6721277,6.37999,2.6796887,0.11499462
1.283046,2.6663861,2.8847985,2.304302,4.5004277,-0.2240098,-1.7300091,-1.7580606,8.558186,7.473838,1.0549494,2.6721277,6.37999,2.6796887,0.11499462
3.6011922,3.1681,2.9993966,3.3099465,8.623792,1.8025453,-1.758099,-1.7580568,0.22952604,5.0193243,3.4922392,6.63106,2.5801113,1.9636544,-0.74665236
3.187581,2.452889,7.7498035,0.41012946,0.24532463,0.23809496,-1.7529179,-1.7512658,3.6781406,2.788296,0.17299393,8.832514,3.5610998,1.9641856,0.35229978
3.187581,2.452889,7.7498035,0.41012946,0.24532463,0.23809496,-1.7529179,-1.7512658,3.6781406,2.788296,0.17299393,8.832514,3.5610998,1.9641856,0.35229978
3.187581,2.452889,7.7498035,0.41012946,0.24532463,0.23809496,-1.7529179,-1.7512658,3.6781406,2.788296,0.17299393,8.832514,3.5610998,1.9641856,0.35229978
3.187581,2.452889,7.7498035,0.41012946,0.24532463,0.23809496,-1.7529179,-1.7512658,3.6781406,2.788296,0.17299393,8.832514,3.5610998,1.9641856,0.35229978
3.187581,2.452889,7.7498035,0.41012946,0.24532463,0.23809496,-1.7529179,-1.7512658,3.6781406,2.788296,0.17299393,8.832514,3.5610998,1.9641856,0.35229978
3.0087101,1.7104509,4.6459103,7.865521,7.1979413,3.522427,-1.7474853,-1.7578871,4.1975536,2.6315355,1.654898,3.8577347,0.98740613,1.1152215,-0.75623256
3.0087101,1.7104509,4.6459103,7.865521,7.1979413,3.522427,-1.7474853,-1.7578871,4.1975536,2.6315355,1.654898,3.8577347,0.98740613,1.1152215,-0.75623256
3.0087101,1.7104509,4.6459103,7.865521,7.1979413,3.522427,-1.7474853,-1.7578871,4.1975536,2.6315355,1.654898,3.8577347,0.98740613,1.1152215,-0.75623256
0.41120425,3.7516494,5.4580812,2.6373188,-0.65073526,-1.0859933,-1.6166123,-1.7580984,4.6745644,2.1592982,2.5046256,3.8517215,5.7768364,1.6084467,-1.3094212
0.41120425,3.7516494,5.4580812,2.6373188,-0.65073526,-1.0859933,-1.6166123,-1.7580984,4.6745644,2.1592982,2.5046256,3.8517215,5.7768364,1.6084467,-1.3094212
0.7419033,5.3285184,0.53137964,6.275224,-0.84834,1.5815352,-1.7454889,-1.7490851,3.7579603,2.5876675,0.87716746,5.122999,4.071841,1.4468296,-0.4591747
1.4426234,1.7297719,1.2886503,2.7191658,1.7885054,3.2350738,-1.7580906,-1.7576491,2.712047,9.4680195,1.7697277,0.40742955,3.5629394,2.8805437,-1.1949508
3.1298132,5.532358,9.399132,1.7439351,3.2777247,3.0338712,-1.6862253,-1.758098,4.6700683,4.6207137,0.36478293,0.5420322,7.1864986,1.3028172,-1.1807985
1.18124,0.7902472,2.2708006,2.5556045,8.86144,1.4725066,-1.7580992,-1.7555884,1.954914,4.5579395,1.3325374,4.449709,-0.49079964,0.982909,-0.19689013
5.2024794,2.6211953,3.8179846,4.12101,-0.6579281,3.5849779,-1.7580992,-1.7500405,5.3227563,8.670391,1.0819558,6.425359,4.0877185,6.4796343,-0.74203485
2.8157697,0.81111145,7.3683743,4.1494904,2.0545645,1.5524164,-1.7580993,-1.7576878,7.981122,10.058014,2.7077303,17.507591,6.353598,1.2899393,1.1627964
8.888259,3.1868272,6.0473413,1.4037042,3.005763,1.2946259,-1.7580993,-1.7580123,7.836951,10.496011,4.833741,14.894201,7.4053054,3.9716794,-0.09576986
-0.965145,1.4587146,8.749757,4.640331,2.5004067,2.464323,-1.7580993,-1.7572592,7.943789,8.737744,4.564739,13.451155,3.2910798,2.4923363,-0.49257353
-0.8462536,4.3862658,1.6259843,3.8216543,2.8954506,1.8009802,-1.7580993,-1.7490252,3.5268157,11.4113655,0.34641895,7.1048694,4.8686175,-0.4106933,-0.3793996
-0.8462536,4.3862658,1.6259843,3.8216543,2.8954506,1.8009802,-1.7580993,-1.7490252,3.5268157,11.4113655,0.34641895,7.1048694,4.8686175,-0.4106933,-0.3793996
0.060738344,0.0564361,2.3506474,4.607223,5.8571978,-0.25066084,-1.7570899,-1.7580086,2.3664525,4.575101,1.7220532,9.530347,5.5876703,3.6045396,0.5968968
0.060738344,0.0564361,2.3506474,4.607223,5.8571978,-0.25066084,-1.7570899,-1.7580086,2.3664525,4.575101,1.7220532,9.530347,5.5876703,3.6045396,0.5968968
0.060738344,0.0564361,2.3506474,4.607223,5.8571978,-0.25066084,-1.7570899,-1.7580086,2.3664525,4.575101,1.7220532,9.530347,5.5876703,3.6045396,0.5968968
4.724982,2.9719994,5.9718065,3.179404,0.66131145,1.7368575,-1.7580993,-1.7135475,3.7097452,8.694699,0.30373523,14.968312,3.054686,2.5420961,1.2575314
0.5628719,2.9118586,0.83468527,1.7539839,1.5281858,-1.4798273,-1.7580993,-1.7455829,2.416362,8.687779,2.9139163,8.146447,2.383995,3.4992268,-0.8360457
0.17209882,5.4326,10.1567955,2.3272688,0.65051997,2.128017,-1.6508261,-1.7580105,2.5858746,3.4831986,0.010392945,1.9255484,4.80802,3.8747346,-0.2899748
0.17209882,5.4326,10.1567955,2.3272688,0.65051997,2.128017,-1.6508261,-1.7580105,2.5858746,3.4831986,0.010392945,1.9255484,4.80802,3.8747346,-0.2899748
1.8606764,0.2898247,7.551374,2.3259437,2.149931,3.2779217,-1.7580993,-1.7563596,7.691754,8.74418,4.504271,15.526358,4.4380717,-0.3897234,-0.19668558
3.7998593,5.4308944,11.692313,1.053191,1.9403641,1.1179378,-1.7536062,-1.7580651,2.4409223,1.9114697,1.8348048,6.440798,5.1700087,1.0118644,-0.6282712
0.8412287,0.58617485,4.2676554,0.17006364,-0.8706209,0.7639291,-1.6357633,-1.7580959,1.7384793,0.39027703,1.7685167,4.7373104,5.310554,1.9711472,0.18323001
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
1.9873501,1.6031909,8.324833,2.975106,5.497587,4.8200517,-1.7580993,-1.7577361,11.455391,12.923036,3.4918044,14.328269,4.9529986,3.0865483,-0.5418498
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
1.796281,0.78134745,6.1577535,3.3910515,3.4690425,0.41040692,-1.7439246,-1.7580982,7.43079,4.7977314,2.6139865,11.67702,9.688708,2.391792,-0.4119144
1.796281,0.78134745,6.1577535,3.3910515,3.4690425,0.41040692,-1.7439246,-1.7580982,7.43079,4.7977314,2.6139865,11.67702,9.688708,2.391792,-0.4119144
1.796281,0.78134745,6.1577535,3.3910515,3.4690425,0.41040692,-1.7439246,-1.7580982,7.43079,4.7977314,2.6139865,11.67702,9.688708,2.391792,-0.4119144
4.3153806,0.8193987,8.803914,5.15067,6.3903956,0.44384405,-1.7580993,-1.7579037,7.2954407,11.234545,3.5930562,16.03925,5.953724,1.1544262,0.23235326
5.353042,-1.0326991,6.828345,5.6747866,11.179826,2.783009,-1.7580993,-1.7580575,2.7430043,9.053587,4.4110007,11.93289,5.2608,4.424219,-0.87212783
5.353042,-1.0326991,6.828345,5.6747866,11.179826,2.783009,-1.7580993,-1.7580575,2.7430043,9.053587,4.4110007,11.93289,5.2608,4.424219,-0.87212783
5.353042,-1.0326991,6.828345,5.6747866,11.179826,2.783009,-1.7580993,-1.7580575,2.7430043,9.053587,4.4110007,11.93289,5.2608,4.424219,-0.87212783
1.8400998,2.479335,3.4204946,-0.10928819,2.386816,3.0037684,-1.7580993,-1.7553703,6.718673,11.640444,-0.17732263,12.139016,3.915412,2.2203133,-1.27634
4.9243026,6.2171926,0.34126398,3.1623647,2.2960904,0.2847787,-1.7580982,-1.7362368,0.39856893,6.464414,0.4005785,1.5096548,-0.66313946,1.0942106,0.62722737
4.218029,3.186419,2.0953662,5.0008264,2.6433463,1.1381497,-1.6848888,-1.7552216,3.3924875,3.2158384,1.6828579,1.9849283,3.1521292,1.9654418,-1.1289763
3.0997572,2.4453137,9.472753,-1.5520118,4.488705,1.4626039,-1.7138858,-1.7580948,5.5908837,0.18451142,1.5815945,6.090814,6.363627,3.8425274,-1.1216948
5.3885393,2.71873,-1.053613,1.1222279,2.5957222,4.650294,-1.7580993,-1.7574663,10.009369,7.342602,2.0625613,8.259832,2.7260914,7.201302,-1.479143
5.3885393,2.71873,-1.053613,1.1222279,2.5957222,4.650294,-1.7580993,-1.7574663,10.009369,7.342602,2.0625613,8.259832,2.7260914,7.201302,-1.479143
5.3885393,2.71873,-1.053613,1.1222279,2.5957222,4.650294,-1.7580993,-1.7574663,10.009369,7.342602,2.0625613,8.259832,2.7260914,7.201302,-1.479143
2.2444263,3.3544176,5.315624,1.1483824,0.43068287,0.60913306,-1.5268548,-1.7580894,3.8507338,1.6807423,2.7536907,4.533904,5.3627644,-0.40559962,-1.1277728
2.2444263,3.3544176,5.315624,1.1483824,0.43068287,0.60913306,-1.5268548,-1.7580894,3.8507338,1.6807423,2.7536907,4.533904,5.3627644,-0.40559962,-1.1277728
